,Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
375869,Turkiye,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,99.8447,103.91,112.5337,118.3195,121.4166,128.4204,138.5157,148.1755,148.0292,142.7835,147.5321,150.6466,158.8306,162.7113,169.1626,173.4051,185.6936,198.3556,193.6716,208.1327,221.6944,218.0293,227.5729,233.9417,229.6699,247.4974,268.3164,282.1329,287.0139,288.6507,314.1904,292.4185,298.6747,312.277,315.9078,327.8513,363.3808,392.4467,390.7069,398.0576,414.3622,438.8685,458.6279,455.3842,481.8576,496.6492,525.6744,571.3984,577.0447,566.7464,583.3643,624.6322,598.844,606.4299,
375871,Turkiye,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.8438632498208,221.53126281949608,229.26559624922103,241.00593363288857,246.12508532564647,255.9982461872113,291.78823476529374,320.4732755107945,322.38548737567044,327.07928778397286,342.36326566789944,363.15636444311656,385.0349448391991,378.67131322197264,404.8512004819928,423.7044662108655,452.36101184310417,496.2376898925454,507.1583519428132,503.8346209431732,526.1178970883684,576.2125425499834,550.4243425499834,,
377385,Turkmenistan,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,28.8203,29.0824,30.4047,31.6992,33.1121,35.4998,36.4739,37.7149,39.9363,41.1486,43.3863,44.3936,45.4409,46.6352,48.078,49.304,50.8962,52.3343,53.4177,53.8736,61.3061,55.5347,41.8436,41.2769,46.4926,46.3859,44.8794,42.4499,46.5525,57.0764,59.6908,61.2446,67.5821,76.9707,80.8484,81.1983,85.1878,89.8173,93.5685,81.7414,88.8478,95.5393,99.4495,98.3564,96.919,100.3546,99.1465,98.6245,97.7332,98.4558,99.7859,98.3405,99.817,98.7941,
377387,Turkmenistan,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96112,60.4857215,66.794023,76.1534245,80.001926,80.331784,84.32128399999999,88.950784,92.701984,80.874884,87.981284,94.672784,98.582984,97.489884,96.052484,99.488084,98.279984,97.757984,96.866684,97.589284,98.919384,97.473984,98.950484,,
380417,Tuvalu,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0019,0.0019,0.0019,0.002,0.002,0.002,0.0022,0.0022,0.0024,0.0026,0.0026,0.0024,0.0025,0.003,0.003,0.0033,0.0034,0.0033,0.0033,0.0033,0.0034,0.0034,0.0034,0.0035,0.0035,0.0035,0.0036,0.0036,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0038,0.0038,0.0038,0.0038,0.0038,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.004,0.004,
380419,Tuvalu,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003466,0.003466,0.0035659999999999,0.0035659999999999,0.003666,0.003666,0.003666,0.003666,0.003666,0.003666,0.003666,0.003766,0.003766,0.003766,0.003766,0.003766,0.0038659999999999,0.0038659999999999,0.0038659999999999,0.0038659999999999,0.0038659999999999,0.0038659999999999,0.003966,,
381933,Uganda,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,10.9021,11.0025,11.3268,11.527,11.8469,12.1166,12.7012,12.6518,13.2323,13.3825,12.8387,12.8225,13.057,13.2572,13.6225,13.9246,14.4254,12.6322,13.3872,13.9182,15.0966,15.69,16.0876,16.5359,16.2757,16.8688,17.2851,17.7732,18.4616,18.9614,19.4199,20.0065,20.8692,21.731,22.3364,23.4742,24.3988,25.6368,33.1052,34.4087,35.4636,37.0265,38.2119,39.2428,40.9606,42.9855,44.8644,45.3552,47.2871,49.1738,50.2018,53.0566,53.0807,53.371,
381935,Uganda,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.101115172739,41.681315172739,44.537615172739,47.393015172739,49.992015172739,53.123415172739,56.804215172739,60.798415172739,71.02301517273901,75.082715172739,78.893815172739,82.382515172739,85.493715172739,88.450415172739,92.094015172739,96.044715172739,99.628415545889,101.824015919039,103.755915919039,105.642615919039,106.670615919039,109.525415919039,109.549515919039,,
383449,Ukraine,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,607.1252,610.7995,641.4134,676.6017,705.5255,735.3255,757.4306,770.9068,817.9774,833.3416,854.3852,843.6173,842.9394,846.0631,851.7486,854.7862,872.3724,896.575,902.4081,899.4806,968.5267,910.6055,806.7462,715.0197,603.9073,588.155,510.0062,488.5344,463.488,460.8119,454.5307,453.5125,457.4292,489.8434,463.415,451.6037,449.7243,463.9236,447.8411,381.6224,404.1694,435.7983,426.5546,418.0049,366.0858,310.6145,317.8601,291.9491,305.1995,296.8554,287.5521,281.5444,216.4748,216.0928,
383451,Ukraine,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.3242329646975,435.8335072911823,442.3110407421226,468.2802722799794,453.5378880344279,442.34213666715743,437.3991944350261,449.3765525648394,448.3182328168372,376.5150113962525,394.9387690904725,444.2145911997517,431.36047960251545,436.815900957181,385.9385135695297,330.1481333994293,342.0724602521147,306.7181745685848,332.3892571644997,321.9789181841331,285.44326219119546,279.43556219119546,214.36596219119545,,
384965,United Arab Emirates,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,29.766,35.8113,39.4742,50.679,52.2036,53.0713,64.3357,65.381,70.8999,56.3725,58.8045,53.9136,51.9088,49.7862,62.9986,65.1372,65.1304,68.7219,68.1353,77.1242,79.4954,87.88,87.4148,94.0481,98.9374,103.9829,109.0839,110.8714,111.9416,114.6956,117.2359,129.7537,131.3252,139.422,146.0642,155.5337,162.3419,172.8549,200.4129,201.5195,209.713,217.4052,226.7423,238.4611,241.8537,253.9895,261.9933,254.1171,238.5634,251.5906,249.3237,256.9649,267.6329,267.8232,
384967,United Arab Emirates,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5709,119.4940333333333,120.4708666666667,127.973,134.0205333333333,142.3007,149.6420808888889,160.6882617777778,188.7794426666667,190.4192235555556,199.1459044444444,207.3712853333333,217.24156622222225,229.4935471111111,233.419328,245.555128,253.558928,245.682728,230.129028,243.156228,240.889328,248.530528,259.198528,,
386481,United Kingdom,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,855.0738,850.7449,830.5641,871.0775,821.2204,809.8053,816.9601,822.3241,820.3658,860.4212,795.5703,775.097,758.5489,751.4744,707.2776,749.6469,773.0629,773.0035,769.6448,753.5149,760.6085,771.9712,753.8085,733.7078,721.16,719.3741,739.1926,717.8993,707.8816,691.5046,691.0418,698.0871,677.4596,686.8015,681.9457,672.9441,666.7188,652.9615,630.4242,576.7393,590.5808,547.057,568.7107,556.2196,516.1183,501.0783,478.2401,467.0427,458.1399,440.5967,399.6036,419.6342,406.5195,379.3186,
386483,United Kingdom,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.1598434021538,696.5920027698953,675.1597233899826,684.3234299964757,678.6905379362394,669.3271916082958,662.7266035477513,648.6244802595752,625.2933785390685,571.5558877700065,585.3259855231025,541.1871865323544,563.0550132597648,550.5078498024614,510.06457886280106,495.2052491587411,472.4286080129031,460.9871616043407,452.6394817456448,435.3690196244041,393.86962399970025,413.81557317656944,400.7008731765694,,
387997,United States,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,5788.6494,5661.5607,5930.7829,6128.9859,5949.0548,5729.8847,6043.4953,6199.4351,6193.0811,6258.5927,6025.772,5945.684,5676.4835,5645.1911,5872.8177,5881.121,5832.4581,5991.3945,6227.0456,6291.0606,6209.2947,6151.7909,6249.6825,6372.3574,6479.2191,6543.4297,6711.3773,6992.3475,7038.5345,7043.7367,7203.3344,7118.6222,6947.4117,7015.2909,7110.399,7123.6333,7011.7599,7106.6268,6927.6771,6461.8831,6709.5343,6509.5922,6268.253,6409.4189,6448.3313,6328.9979,6206.2848,6151.7724,6337.3997,6212.4567,5671.6044,5997.6507,6046.2157,5960.8044,
387999,United States,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6301.322764960621,6218.684650070227,6080.292358068141,6123.888643245646,6319.11275293611,6270.104775280251,6129.1649072651,6263.502042597504,6103.015427247244,5674.8690265058485,5902.167668850866,5655.811281888101,5418.8697738401415,5595.92663613582,5621.481295070662,5576.761418446739,5332.043378608555,5309.256473171791,5507.898846151536,5444.232201715563,4819.069965878352,5165.611727274641,5214.176727274641,,
389513,Uruguay,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,28.86,28.476,29.3707,30.1748,31.3257,33.3138,31.756,31.4162,31.7899,33.4449,35.5332,35.7052,34.896,30.6391,28.9756,29.4898,29.6519,31.4579,33.5341,32.1993,29.2532,31.1376,33.0628,33.7915,33.9226,34.2673,35.6697,35.3779,34.9608,36.1162,34.2044,33.7786,34.5215,35.4633,37.5407,37.7033,39.711,38.7964,42.46,41.8284,38.8179,40.0805,40.6411,39.4307,39.5672,39.9937,40.2134,39.3442,39.0017,39.5236,38.9164,42.5713,42.1519,41.6341,
389515,Uruguay,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.404029504044601,6.298416968498497,7.694402766519104,9.651013513638496,12.5691349175287,14.799629608195795,19.452091777740897,20.7876332047097,25.5803707573378,27.4177915209968,22.151244507033603,18.2343497655866,20.059404937783803,22.2944082726423,25.9614981826772,25.9297470177754,26.2092474329512,27.6467318559914,24.813407097509,29.911452719705792,29.025900000000004,32.680800000000005,32.261399999999995,,
391029,Uzbekistan,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,79.7375,81.0432,84.95,89.0632,93.7579,101.2654,102.7424,106.1735,111.0725,114.4716,121.5498,124.7634,128.3573,132.5075,136.9606,141.1794,146.0851,151.0098,153.4877,154.4233,164.5037,163.7728,149.0081,150.075,147.3848,139.6486,144.6139,143.5795,159.6772,158.3817,167.6163,173.6172,184.3741,172.8642,174.6286,175.6336,187.0937,180.1171,191.4359,173.3509,192.9007,198.5714,187.2793,186.5149,178.5415,173.8436,183.7303,188.8492,196.0547,201.0249,197.9939,210.3176,216.2993,214.5314,
391031,Uzbekistan,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.2343,166.5785,176.6787,164.5121,165.6198,165.9681,176.7715,169.13819999999998,179.8003,161.05859999999998,179.9517,185.2304,174.3983,175.18890000000002,165.51250000000002,161.6686,173.1923,180.2172,187.4227,192.3929,189.3619,201.6856,207.6673,,
392545,Vanuatu,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.2922,0.3139,0.3217,0.3638,0.3988,0.3907,0.4017,0.397,0.3869,0.3872,0.3936,0.3767,0.382,0.3883,0.3791,0.414,0.4028,0.4144,0.4455,0.4397,0.4724,0.4784,0.4588,0.4841,0.4913,0.488,0.4941,0.5003,0.5068,0.5178,0.529,0.5191,0.518,0.5482,0.5304,0.5394,0.5397,0.6677,0.6712,0.654,0.6773,0.7118,0.681,0.6852,0.7119,0.6422,0.5684,0.5604,0.6237,0.6235,0.6291,0.6438,0.6587,0.6702,
392547,Vanuatu,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.492,-6.5019,-6.503,-6.472799999999999,-6.4906,-6.4816,-6.4813,-6.3533,-6.3498,-6.367,-6.3437,-6.2252,-6.256,-6.2518,-6.2251,-6.2948,-6.368600000000001,-6.3766,-6.3133,-6.3135,-6.3079,-6.293200000000001,-6.278300000000001,,
394061,"Venezuela, RB",Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,106.4944,105.9071,105.5677,115.6059,112.8361,105.973,109.7161,112.7619,118.7109,131.3898,139.8586,140.7166,142.1134,139.9984,145.0386,143.5599,146.311,152.3392,150.8373,157.9045,163.3238,168.3567,169.3215,173.6988,187.6361,190.3938,206.4955,211.435,216.6873,212.4212,222.224,228.3801,229.6829,224.7185,235.1047,244.0595,246.8723,245.8706,256.9994,255.0244,260.1521,257.1569,283.6017,282.672,280.4219,262.189,245.623,230.4463,213.2005,187.6059,136.3366,134.6932,143.914,152.3899,
394063,"Venezuela, RB",Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.985,198.1411,199.4439,194.4795,204.8657,213.8205,216.6333,215.6316,226.7604,224.7854,229.9131,226.9179,253.3627,252.433,250.1829,231.95,215.384,200.2073,182.9615,157.3669,106.0976,104.4542,113.67499999999998,,
395577,Viet Nam,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,89.7625,88.9868,89.4583,93.2454,91.1448,90.8185,89.9196,93.5292,92.5669,92.3334,93.3349,94.9747,97.572,98.746,98.8697,99.8121,102.1411,103.5064,105.1507,103.3838,104.4231,108.4886,111.4797,117.2932,123.6628,131.001,138.4595,144.2246,153.2005,158.3521,164.303,169.1682,183.4942,192.0113,214.2788,226.4851,233.2332,247.1733,258.1148,277.6067,294.3619,296.7529,296.2966,305.0427,320.587,344.0648,366.5888,373.2857,430.6844,486.618,497.4168,490.5525,473.6299,524.1335,
395579,Viet Nam,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.81174,129.67694,144.00294000000002,152.52004,174.78753999999998,186.99384,193.74194,207.68204000000003,218.62354,238.11544,254.87064,257.26164,256.80534,265.55144,281.09574,304.57354,327.09754,333.79444,391.19314,447.12674,457.92554,451.06124,434.13864,,
400125,"Yemen, Rep.",Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,5.3979,5.6946,5.9554,6.2601,6.4837,6.502,6.8167,6.9383,7.2731,7.5511,8.5161,8.6393,9.2224,9.7887,10.0083,10.4688,11.0908,11.9962,15.7862,16.5838,17.5055,19.3732,19.9442,20.0031,22.5912,23.1841,24.0662,25.733,26.6983,29.5845,32.4256,33.4,33.7287,38.933,39.9073,44.18,48.7014,50.9183,50.2156,53.4719,52.9791,47.3661,44.4647,52.8965,51.6161,31.426,27.1586,28.8365,31.9363,33.6202,32.8781,33.4307,33.175,32.2429,
400127,"Yemen, Rep.",Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5386,31.513,31.841700000000003,37.046,38.0203,42.293,46.8144,49.0313,48.3286,51.5849,51.0921,45.4791,42.5777,51.0095,49.7291,29.539,25.2716,26.9495,30.0493,31.7332,30.991100000000003,31.5437,31.288,,
401641,Zambia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,12.4635,12.7185,13.299,13.7594,13.9768,14.2695,14.6997,14.4457,14.2677,14.067,14.1314,14.1038,14.5751,14.3354,14.0274,14.6682,15.0254,15.1188,15.511,15.8306,15.4818,15.665,15.6933,15.3571,14.6106,14.2523,13.7767,14.916,15.0939,15.1176,14.829,15.2262,15.0519,15.2761,15.4387,16.1226,16.4388,15.8752,16.0462,17.8437,18.87,18.7092,22.0585,22.8477,23.5033,23.6157,24.2198,25.9303,27.2551,26.825,27.3441,28.2491,29.8458,30.4844,
401643,Zambia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.6158,-36.10328,-35.16226,-33.82274,-32.54482,-30.745600000000003,-28.08342,-26.30104,-23.784060000000004,-19.64058,-16.2683,-19.804800000000004,-15.359600000000004,-13.4453,-11.6343,-10.335399999999996,-9.4394,-7.728899999999999,-6.4041,-6.834199999999999,-6.3150999999999975,-5.4101,-3.813399999999998,,
403157,Zimbabwe,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,21.7236,22.3205,21.962,23.5698,23.6554,22.9665,24.0951,23.3026,22.28,21.6564,21.9372,21.8576,22.1904,22.094,22.6785,24.8155,27.1115,31.0759,30.7438,31.1324,34.348,34.3208,35.25,30.7433,29.8601,29.7365,31.1546,30.1725,31.0515,34.3028,32.4709,32.6424,30.0185,26.7852,25.9553,27.2571,26.1793,26.2003,23.5997,24.2902,27.4834,34.0083,31.1238,31.3296,29.123,30.2053,28.4065,27.8865,29.9075,28.3694,26.7706,28.8784,29.8254,31.0193,
403159,Zimbabwe,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.37115,36.777047,35.387544,33.388641,33.793138,36.329335,36.485932000000005,37.741329,36.375126,38.300023,42.72762,49.25252,46.36802,46.57382,44.36722,45.44952,43.65072,43.13072,45.15172,43.61362,42.01482,44.12262,45.06962,,
