Indicator Code: CG0010
"Indicator Name: Communicable, maternal, perinatal and nutritional conditions"
Export date: 7/24/2025 3:33:02 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-B99, D50-D53, D64.9, E00-E02, E40-E46, E50-E64, G00-G04, G14, H65-H66, J00-J22, N70-N73, O00-O99, P00-P96, U04, U07.1, U07.2, U09.9, U10.9"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
CSA,Central and South America,GUY,Guyana,2007,All,Age_all,[All],999.00000000,19.87664146,161.85478462,133.82917556,
CSA,Central and South America,GUY,Guyana,2007,Male,Age_all,[All],584.00000000,20.58512513,196.58165444,156.71373446,
CSA,Central and South America,GUY,Guyana,2007,Female,Age_all,[All],415.00000000,18.95842851,129.20582748,111.01510608,
CSA,Central and South America,GUY,Guyana,2008,All,Age_all,[All],906.00000000,18.10913452,149.99090256,121.31486027,
CSA,Central and South America,GUY,Guyana,2008,Male,Age_all,[All],513.00000000,18.28225232,175.92274380,137.95922538,
CSA,Central and South America,GUY,Guyana,2008,Female,Age_all,[All],393.00000000,17.88802913,125.62740357,104.80950273,
CSA,Central and South America,GUY,Guyana,2009,All,Age_all,[All],675.00000000,14.79614204,109.79391046,90.27467575,
CSA,Central and South America,GUY,Guyana,2009,Male,Age_all,[All],400.00000000,15.42614732,138.35639056,107.66957285,
CSA,Central and South America,GUY,Guyana,2009,Female,Age_all,[All],275.00000000,14.03061224,84.36360021,73.09727786,
CSA,Central and South America,GUY,Guyana,2010,All,Age_all,[All],993.00000000,18.27719492,167.90279556,132.49963973,
CSA,Central and South America,GUY,Guyana,2010,Male,Age_all,[All],534.00000000,17.60633037,190.78565851,143.56652588,
CSA,Central and South America,GUY,Guyana,2010,Female,Age_all,[All],459.00000000,19.12500000,146.38361568,121.59681252,
CSA,Central and South America,GUY,Guyana,2011,All,Age_all,[All],967.00000000,17.93730291,154.04539460,128.58563777,
CSA,Central and South America,GUY,Guyana,2011,Male,Age_all,[All],560.00000000,18.15235008,187.71274129,150.00776826,
CSA,Central and South America,GUY,Guyana,2011,Female,Age_all,[All],407.00000000,17.64960971,123.31467891,107.46867697,
CSA,Central and South America,GUY,Guyana,2012,All,Age_all,[All],1006.00000000,18.13266042,157.18883737,133.17465340,
CSA,Central and South America,GUY,Guyana,2012,Male,Age_all,[All],594.00000000,18.51620948,192.50107578,158.20677679,
CSA,Central and South America,GUY,Guyana,2012,Female,Age_all,[All],412.00000000,17.60683761,124.16046661,108.44102861,
CSA,Central and South America,GUY,Guyana,2013,All,Age_all,[All],914.00000000,16.99516549,144.56422866,120.37640675,
CSA,Central and South America,GUY,Guyana,2013,Male,Age_all,[All],552.00000000,17.94538362,182.17323623,145.97883836,
CSA,Central and South America,GUY,Guyana,2013,Female,Age_all,[All],360.00000000,15.72739187,109.14211191,94.45249040,
CSA,Central and South America,GUY,Guyana,2013,Unknown,Age_all,[All],2.00000000,15.38461538,,,
CSA,Central and South America,GUY,Guyana,2014,All,Age_all,[All],926.00000000,16.69370831,140.06757192,121.30262779,
CSA,Central and South America,GUY,Guyana,2014,Male,Age_all,[All],518.00000000,16.37168142,164.82678258,135.96657007,
CSA,Central and South America,GUY,Guyana,2014,Female,Age_all,[All],408.00000000,17.12127570,117.20384439,106.69595575,
AS,Asia,HKG,"China, Hong Kong SAR",1955,All,Age_all,[All],11746.00000000,61.59735697,402.86451617,475.03536680,
AS,Asia,HKG,"China, Hong Kong SAR",1955,Male,Age_all,[All],6395.00000000,60.59314004,511.62464046,502.44347020,
AS,Asia,HKG,"China, Hong Kong SAR",1955,Female,Age_all,[All],5351.00000000,62.84204345,339.51687286,445.95940444,
AS,Asia,HKG,"China, Hong Kong SAR",1956,All,Age_all,[All],11426.00000000,59.24504822,377.03604610,441.06310646,
AS,Asia,HKG,"China, Hong Kong SAR",1956,Male,Age_all,[All],6262.00000000,58.70441549,471.77853017,469.45083548,
AS,Asia,HKG,"China, Hong Kong SAR",1956,Female,Age_all,[All],5164.00000000,59.91414317,316.83098300,410.93121597,
AS,Asia,HKG,"China, Hong Kong SAR",1957,All,Age_all,[All],11162.00000000,57.66389420,374.43045552,411.90578200,
AS,Asia,HKG,"China, Hong Kong SAR",1957,Male,Age_all,[All],6326.00000000,58.02072824,496.32795504,453.30902691,
AS,Asia,HKG,"China, Hong Kong SAR",1957,Female,Age_all,[All],4836.00000000,57.20369056,296.11574191,367.94440357,
AS,Asia,HKG,"China, Hong Kong SAR",1958,All,Age_all,[All],11470.00000000,55.83410407,365.69187980,405.65024461,
AS,Asia,HKG,"China, Hong Kong SAR",1958,Male,Age_all,[All],6457.00000000,55.89992208,489.22958956,443.39822819,
AS,Asia,HKG,"China, Hong Kong SAR",1958,Female,Age_all,[All],5013.00000000,55.74955516,291.33338742,365.56365569,
AS,Asia,HKG,"China, Hong Kong SAR",1959,All,Age_all,[All],10373.00000000,51.24493627,324.64631638,352.75977648,
AS,Asia,HKG,"China, Hong Kong SAR",1959,Male,Age_all,[All],5971.00000000,52.42778119,442.76128786,394.19306284,
AS,Asia,HKG,"China, Hong Kong SAR",1959,Female,Age_all,[All],4402.00000000,49.72325765,246.62758097,308.74133550,
AS,Asia,HKG,"China, Hong Kong SAR",1960,All,Age_all,[All],9275.00000000,48.44606947,325.91212375,301.66525727,
AS,Asia,HKG,"China, Hong Kong SAR",1960,Male,Age_all,[All],5226.00000000,49.21830853,418.79624409,330.65485606,
AS,Asia,HKG,"China, Hong Kong SAR",1960,Female,Age_all,[All],4049.00000000,47.48446112,264.20648778,270.99926377,
AS,Asia,HKG,"China, Hong Kong SAR",1961,All,Age_all,[All],8203.00000000,43.77968725,256.08058493,258.92490767,
AS,Asia,HKG,"China, Hong Kong SAR",1961,Male,Age_all,[All],4642.00000000,45.09422965,324.62280864,292.52000756,
AS,Asia,HKG,"China, Hong Kong SAR",1961,Female,Age_all,[All],3561.00000000,42.17695132,207.26873417,225.20870225,
AS,Asia,HKG,"China, Hong Kong SAR",1962,All,Age_all,[All],8260.00000000,40.64760592,254.45839862,249.90923393,
AS,Asia,HKG,"China, Hong Kong SAR",1962,Male,Age_all,[All],4627.00000000,41.33095132,319.55486703,277.63110524,
AS,Asia,HKG,"China, Hong Kong SAR",1962,Female,Age_all,[All],3633.00000000,39.80933596,207.18932288,221.71365800,
AS,Asia,HKG,"China, Hong Kong SAR",1963,All,Age_all,[All],7654.00000000,38.78585183,227.71825398,223.74229004,
AS,Asia,HKG,"China, Hong Kong SAR",1963,Male,Age_all,[All],4380.00000000,39.91615784,291.90865388,253.16455696,
AS,Asia,HKG,"China, Hong Kong SAR",1963,Female,Age_all,[All],3274.00000000,37.37016322,179.82080753,193.63614857,
AS,Asia,HKG,"China, Hong Kong SAR",1964,All,Age_all,[All],5550.00000000,30.64605191,172.86285461,158.36329396,
AS,Asia,HKG,"China, Hong Kong SAR",1964,Male,Age_all,[All],3338.00000000,32.73511817,236.98724746,188.67284648,
AS,Asia,HKG,"China, Hong Kong SAR",1964,Female,Age_all,[All],2212.00000000,27.95399975,126.74173916,127.46340901,
AS,Asia,HKG,"China, Hong Kong SAR",1965,All,Age_all,[All],5119.00000000,29.05056467,160.33823928,142.27743962,
AS,Asia,HKG,"China, Hong Kong SAR",1965,Male,Age_all,[All],3019.00000000,30.54122408,217.30427603,166.06160616,
AS,Asia,HKG,"China, Hong Kong SAR",1965,Female,Age_all,[All],2100.00000000,27.14581179,121.61026173,117.98415641,
AS,Asia,HKG,"China, Hong Kong SAR",1966,All,Age_all,[All],5660.00000000,30.27223619,191.65823520,155.92716053,
AS,Asia,HKG,"China, Hong Kong SAR",1966,Male,Age_all,[All],3314.00000000,32.51888922,257.36689992,182.20804926,
AS,Asia,HKG,"China, Hong Kong SAR",1966,Female,Age_all,[All],2346.00000000,27.58053139,145.56439734,129.53453702,
AS,Asia,HKG,"China, Hong Kong SAR",1967,All,Age_all,[All],6091.00000000,31.01008044,204.04051451,163.61340926,
AS,Asia,HKG,"China, Hong Kong SAR",1967,Male,Age_all,[All],3637.00000000,33.30586081,293.31343513,194.13899861,
AS,Asia,HKG,"China, Hong Kong SAR",1967,Female,Age_all,[All],2454.00000000,28.13574868,147.56334082,132.69168379,
AS,Asia,HKG,"China, Hong Kong SAR",1968,All,Age_all,[All],4897.00000000,25.35466501,175.71324786,128.77692166,
AS,Asia,HKG,"China, Hong Kong SAR",1968,Male,Age_all,[All],2958.00000000,27.99280780,249.75815833,154.23923245,
AS,Asia,HKG,"China, Hong Kong SAR",1968,Female,Age_all,[All],1939.00000000,22.16760032,125.98026435,102.87017879,
AS,Asia,HKG,"China, Hong Kong SAR",1969,All,Age_all,[All],4292.00000000,22.91633296,154.15115027,111.07947928,
AS,Asia,HKG,"China, Hong Kong SAR",1969,Male,Age_all,[All],2586.00000000,25.09461426,213.57935608,132.79926051,
AS,Asia,HKG,"China, Hong Kong SAR",1969,Female,Age_all,[All],1706.00000000,20.25166192,111.89932616,89.01179171,
AS,Asia,HKG,"China, Hong Kong SAR",1970,All,Age_all,[All],4534.00000000,21.84218133,159.69577644,114.52386966,
AS,Asia,HKG,"China, Hong Kong SAR",1970,Male,Age_all,[All],2753.00000000,23.59849134,226.52972046,137.21776404,
AS,Asia,HKG,"China, Hong Kong SAR",1970,Female,Age_all,[All],1781.00000000,19.58864936,113.65785064,91.20704665,
AS,Asia,HKG,"China, Hong Kong SAR",1971,All,Age_all,[All],4529.00000000,22.36211919,160.67316701,111.95708600,
AS,Asia,HKG,"China, Hong Kong SAR",1971,Male,Age_all,[All],2833.00000000,24.82909728,237.87344780,137.71145246,
AS,Asia,HKG,"China, Hong Kong SAR",1971,Female,Age_all,[All],1696.00000000,19.17901165,108.52087497,85.30758010,
AS,Asia,HKG,"China, Hong Kong SAR",1972,All,Age_all,[All],4597.00000000,21.74036415,160.32502200,112.71577089,
AS,Asia,HKG,"China, Hong Kong SAR",1972,Male,Age_all,[All],2777.00000000,23.31262592,234.41541505,133.43904666,
AS,Asia,HKG,"China, Hong Kong SAR",1972,Female,Age_all,[All],1820.00000000,19.71190296,112.64198017,91.12301607,
AS,Asia,HKG,"China, Hong Kong SAR",1973,All,Age_all,[All],4327.00000000,20.25749064,144.86375462,104.01692348,
AS,Asia,HKG,"China, Hong Kong SAR",1973,Male,Age_all,[All],2533.00000000,21.08900175,199.03631046,118.81420329,
AS,Asia,HKG,"China, Hong Kong SAR",1973,Female,Age_all,[All],1794.00000000,19.18921810,106.44103119,88.46153846,
AS,Asia,HKG,"China, Hong Kong SAR",1974,All,Age_all,[All],4563.00000000,20.70044912,150.45673413,107.42789876,
AS,Asia,HKG,"China, Hong Kong SAR",1974,Male,Age_all,[All],2682.00000000,21.94762684,215.06009853,122.74599542,
AS,Asia,HKG,"China, Hong Kong SAR",1974,Female,Age_all,[All],1881.00000000,19.14893617,108.59239412,91.20000000,
AS,Asia,HKG,"China, Hong Kong SAR",1975,All,Age_all,[All],3704.00000000,17.47911849,118.94355072,84.89376819,
AS,Asia,HKG,"China, Hong Kong SAR",1975,Male,Age_all,[All],2130.00000000,18.25505656,162.08410017,94.65825260,
AS,Asia,HKG,"China, Hong Kong SAR",1975,Female,Age_all,[All],1574.00000000,16.52840491,88.98625130,74.49477022,
AS,Asia,HKG,"China, Hong Kong SAR",1976,All,Age_all,[All],3518.00000000,15.17098624,109.99127260,79.15044885,
AS,Asia,HKG,"China, Hong Kong SAR",1976,Male,Age_all,[All],2039.00000000,15.82951634,153.61385686,89.66973042,
AS,Asia,HKG,"China, Hong Kong SAR",1976,Female,Age_all,[All],1479.00000000,14.34807916,80.93599920,68.13156440,
AS,Asia,HKG,"China, Hong Kong SAR",1977,All,Age_all,[All],3687.00000000,15.71678247,113.32627174,81.68102971,
AS,Asia,HKG,"China, Hong Kong SAR",1977,Male,Age_all,[All],2038.00000000,15.89207735,153.89167438,88.20601601,
AS,Asia,HKG,"China, Hong Kong SAR",1977,Female,Age_all,[All],1649.00000000,15.50540668,87.18063086,74.83888536,
AS,Asia,HKG,"China, Hong Kong SAR",1978,All,Age_all,[All],3253.00000000,14.24068642,96.47766390,70.62067169,
AS,Asia,HKG,"China, Hong Kong SAR",1978,Male,Age_all,[All],1746.00000000,14.04779146,127.75686915,74.00500148,
AS,Asia,HKG,"China, Hong Kong SAR",1978,Female,Age_all,[All],1507.00000000,14.47090455,76.08513872,67.06720071,
AS,Asia,HKG,"China, Hong Kong SAR",1979,All,Age_all,[All],4040.00000000,15.43221666,111.56332674,82.44897959,
AS,Asia,HKG,"China, Hong Kong SAR",1979,Male,Age_all,[All],2260.00000000,15.47521227,150.35698376,89.07808127,
AS,Asia,HKG,"China, Hong Kong SAR",1979,Female,Age_all,[All],1780.00000000,15.37796976,84.18172068,75.33116086,
AS,Asia,HKG,"China, Hong Kong SAR",1980,All,Age_all,[All],3801.00000000,14.63668220,101.30217611,75.00147990,
AS,Asia,HKG,"China, Hong Kong SAR",1980,Male,Age_all,[All],2098.00000000,14.44704586,136.86520763,79.31347346,
AS,Asia,HKG,"China, Hong Kong SAR",1980,Female,Age_all,[All],1703.00000000,14.87726042,77.10510780,70.29347422,
AS,Asia,HKG,"China, Hong Kong SAR",1981,All,Age_all,[All],3538.00000000,14.16843539,89.32424765,68.64438020,
AS,Asia,HKG,"China, Hong Kong SAR",1981,Male,Age_all,[All],1986.00000000,14.33417539,117.54491589,73.73853637,
AS,Asia,HKG,"China, Hong Kong SAR",1981,Female,Age_all,[All],1552.00000000,13.96185678,67.77547200,63.06892068,
AS,Asia,HKG,"China, Hong Kong SAR",1982,All,Age_all,[All],3432.00000000,13.48791511,81.64370969,65.58504844,
AS,Asia,HKG,"China, Hong Kong SAR",1982,Male,Age_all,[All],1860.00000000,13.05079989,103.44960359,68.21432501,
AS,Asia,HKG,"China, Hong Kong SAR",1982,Female,Age_all,[All],1572.00000000,14.04449209,64.78307810,62.72444338,
AS,Asia,HKG,"China, Hong Kong SAR",1983,All,Age_all,[All],3610.00000000,13.62418387,82.84337990,67.94398856,
AS,Asia,HKG,"China, Hong Kong SAR",1983,Male,Age_all,[All],1960.00000000,13.16850309,104.65457053,70.93995440,
AS,Asia,HKG,"China, Hong Kong SAR",1983,Female,Age_all,[All],1650.00000000,14.20821493,64.83526863,64.69827079,
AS,Asia,HKG,"China, Hong Kong SAR",1984,All,Age_all,[All],3063.00000000,11.97419859,67.13421683,57.10290828,
AS,Asia,HKG,"China, Hong Kong SAR",1984,Male,Age_all,[All],1680.00000000,11.70079398,84.98020600,60.39038068,
AS,Asia,HKG,"China, Hong Kong SAR",1984,Female,Age_all,[All],1383.00000000,12.32400642,52.01747090,53.56105496,
AS,Asia,HKG,"China, Hong Kong SAR",1985,All,Age_all,[All],2734.00000000,10.78118222,57.77745222,50.41675887,
AS,Asia,HKG,"China, Hong Kong SAR",1985,Male,Age_all,[All],1511.00000000,10.71023533,75.26231657,53.84697623,
AS,Asia,HKG,"China, Hong Kong SAR",1985,Female,Age_all,[All],1223.00000000,10.87014488,43.81029882,46.73825811,
AS,Asia,HKG,"China, Hong Kong SAR",1986,All,Age_all,[All],2710.00000000,10.41106416,58.18430172,48.98239526,
AS,Asia,HKG,"China, Hong Kong SAR",1986,Male,Age_all,[All],1510.00000000,10.39443794,81.15463487,52.99919273,
AS,Asia,HKG,"China, Hong Kong SAR",1986,Female,Age_all,[All],1200.00000000,10.43206120,43.14908511,44.71771940,
AS,Asia,HKG,"China, Hong Kong SAR",1987,All,Age_all,[All],2800.00000000,10.38614192,56.74028579,49.88064275,
AS,Asia,HKG,"China, Hong Kong SAR",1987,Male,Age_all,[All],1561.00000000,10.40042641,78.02726393,54.07746137,
AS,Asia,HKG,"China, Hong Kong SAR",1987,Female,Age_all,[All],1239.00000000,10.36820084,41.88673190,45.43787590,
AS,Asia,HKG,"China, Hong Kong SAR",1988,All,Age_all,[All],3170.00000000,11.58202411,61.50118070,55.79708869,
AS,Asia,HKG,"China, Hong Kong SAR",1988,Male,Age_all,[All],1710.00000000,11.27670799,80.72602164,58.63192182,
AS,Asia,HKG,"China, Hong Kong SAR",1988,Female,Age_all,[All],1460.00000000,11.96133049,46.35462125,52.80671296,
AS,Asia,HKG,"China, Hong Kong SAR",1989,All,Age_all,[All],3339.00000000,11.72484023,60.60503511,57.95466380,
AS,Asia,HKG,"China, Hong Kong SAR",1989,Male,Age_all,[All],1776.00000000,11.00917431,78.36936666,60.21155411,
AS,Asia,HKG,"China, Hong Kong SAR",1989,Female,Age_all,[All],1563.00000000,12.65997084,46.95559144,55.58716836,
AS,Asia,HKG,"China, Hong Kong SAR",1990,All,Age_all,[All],3259.00000000,11.16248801,61.72859130,57.13033570,
AS,Asia,HKG,"China, Hong Kong SAR",1990,Male,Age_all,[All],1825.00000000,11.18671080,83.31791308,62.45508367,
AS,Asia,HKG,"China, Hong Kong SAR",1990,Female,Age_all,[All],1434.00000000,11.13181183,45.65481534,51.53824037,
AS,Asia,HKG,"China, Hong Kong SAR",1991,All,Age_all,[All],3050.00000000,10.63644289,56.77503000,52.99923542,
AS,Asia,HKG,"China, Hong Kong SAR",1991,Male,Age_all,[All],1743.00000000,10.80260304,75.99075066,59.23735726,
AS,Asia,HKG,"China, Hong Kong SAR",1991,Female,Age_all,[All],1307.00000000,10.42264753,41.79609355,46.47276348,
AS,Asia,HKG,"China, Hong Kong SAR",1992,All,Age_all,[All],3178.00000000,10.41113841,56.11315700,54.68467693,
AS,Asia,HKG,"China, Hong Kong SAR",1992,Male,Age_all,[All],1709.00000000,9.96617681,71.20286216,57.61968982,
AS,Asia,HKG,"China, Hong Kong SAR",1992,Female,Age_all,[All],1469.00000000,10.98153547,43.63580625,51.62537340,
AS,Asia,HKG,"China, Hong Kong SAR",1993,All,Age_all,[All],3455.00000000,11.43358263,57.85995400,58.37134651,
AS,Asia,HKG,"China, Hong Kong SAR",1993,Male,Age_all,[All],1836.00000000,10.80826514,72.60150062,60.87936866,
AS,Asia,HKG,"China, Hong Kong SAR",1993,Female,Age_all,[All],1619.00000000,12.23641448,45.31641853,55.76605125,
AS,Asia,HKG,"China, Hong Kong SAR",1994,All,Age_all,[All],3429.00000000,11.39051289,54.49796074,56.57108919,
AS,Asia,HKG,"China, Hong Kong SAR",1994,Male,Age_all,[All],1837.00000000,10.70138646,69.01539114,59.49026847,
AS,Asia,HKG,"China, Hong Kong SAR",1994,Female,Age_all,[All],1592.00000000,12.30483846,42.52341302,53.53959980,
AS,Asia,HKG,"China, Hong Kong SAR",1995,All,Age_all,[All],4539.00000000,14.69312443,67.72597570,73.73174575,
AS,Asia,HKG,"China, Hong Kong SAR",1995,Male,Age_all,[All],2387.00000000,13.70421403,85.59693882,77.39195279,
AS,Asia,HKG,"China, Hong Kong SAR",1995,Female,Age_all,[All],2152.00000000,15.97150067,53.08789937,70.05664431,
AS,Asia,HKG,"China, Hong Kong SAR",1996,All,Age_all,[All],5216.00000000,16.27711031,72.30857987,81.05042343,
AS,Asia,HKG,"China, Hong Kong SAR",1996,Male,Age_all,[All],2650.00000000,14.56444078,89.03010708,82.29813665,
AS,Asia,HKG,"China, Hong Kong SAR",1996,Female,Age_all,[All],2566.00000000,18.52707581,58.22595111,79.80096408,
AS,Asia,HKG,"China, Hong Kong SAR",1997,All,Age_all,[All],5180.00000000,16.14914578,69.19599080,79.82370980,
